year,team_slug,team_name,player_norm,player_name,position_raw,position_normalized,school,visit_types_normalized,visit_statuses,sources,source_count,source_record_count,position_sources,school_sources,visit_type_sources,backfilled_position,backfilled_school,backfilled_visit_type,raw_visit_codes,raw_visit_markers
2022,arizona-cardinals,Arizona Cardinals,malikwillis,Malik Willis,QB,QB,Liberty,combine_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,arizona-cardinals,Arizona Cardinals,mannyjones,Manny Jones,DL,DL,Colorado State,top_30_visit|general_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,arizona-cardinals,Arizona Cardinals,myjaisanders,Myjai Sanders,DE,DE,Cincinnati,top_30_visit,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,arizona-cardinals,Arizona Cardinals,pierrestrong,Pierre Strong Jr,RB,RB,South Dakota State,top_30_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,arizona-cardinals,Arizona Cardinals,ryanvandemark,Ryan Van Demark,OT,OT,UConn,general_visit,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,arizona-cardinals,Arizona Cardinals,tariqcarpenter,Tariq Carpenter,S,S,Georgia Tech,top_30_visit,reported|scheduled,draftcountdown|nfltraderumors,2,2,1,1,2,True,True,False,,
2022,arizona-cardinals,Arizona Cardinals,treylonburks,Treylon Burks,WR,WR,Arkansas,top_30_visit,scheduled,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,aleclindstrom,Alec Lindstrom,OL,OL,Boston College,combine_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,andrewbooth,Andrew Booth,CB,CB,Clemson,top_30_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,arthursmith,Arthur Smith,,,,combine_meeting|meeting_unspecified,reported,nfltraderumors,1,2,0,0,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,boyemafe,Boye Mafe,,,,combine_meeting,reported,nfltraderumors,1,1,0,0,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,breecehall,Breece Hall,RB,RB,Iowa State,combine_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,caladomitis,Cal Adomitis,LS,LS,Pittsburgh,,reported,nfltraderumors,1,1,1,1,0,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,chadmuma,Chad Muma,LB,LB,Wyoming,virtual_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,chrishinton,Chris Hinton,DL,DL,Michigan,top_30_visit|pro_day_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,chrislindstrom,Chris Lindstrom,,,,combine_meeting,reported,nfltraderumors,1,1,0,0,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,chrisolave,Chris Olave,WR,WR,Ohio State,combine_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,cortezdavis,Cortez Davis,CB,CB,Hawaii,virtual_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,dameonpierce,Dameon Pierce,RB,RB,Florida,,reported,nfltraderumors,1,1,1,1,0,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,daveragone,Dave Ragone,,,,pro_day_meeting,reported,nfltraderumors,1,1,0,0,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,davidanenih,David Anenih,EDGE,EDGE,Houston,pro_day_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,deangelomalone,DeAngelo Malone,EDGE,EDGE,Western Kentucky,top_30_visit|general_visit,reported|scheduled,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,derrickdeese,Derrick Deese Jr,TE,TE,San Jose State,general_visit,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,desmondridder,Desmond Ridder,QB,QB,Ole Miss QB Matt Corral before attending,top_30_visit|pro_day_meeting,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,devinharper,Devin Harper,LB,LB,Oklahoma State,top_30_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,drakejackson,Drake Jackson,,,,combine_meeting,reported,nfltraderumors,1,1,0,0,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,drakelondon,Drake London,WR,WR,USC,combine_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,firstnamelastname,First Name Last Name,Position,POSITION,School,top_30_visit,reported,draftcountdown,1,1,1,1,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,gregdulcich,Greg Dulcich,TE,TE,UCLA,top_30_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,isaacweaver,Isaac Weaver,C,C,Old Dominion,,reported,nfltraderumors,1,1,1,1,0,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,isaiahspiller,Isaiah Spiller,RB,RB,Texas A&M,combine_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,jatyrecarter,Ja'Tyre Carter,OL,OL,Southern,,reported,nfltraderumors,1,1,1,1,0,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,jamareesalyer,Jamaree Salyer,G,G,Georgia,senior_bowl_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,jamescook,James Cook,RB,RB,Georgia,meeting_unspecified,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,jamesonwilliams,Jameson Williams,WR,WR,Alabama,combine_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,jaylonjones,Jaylon Jones,CB,CB,Mississippi State,top_30_visit|pro_day_meeting,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,jelaniwoods,Jelani Woods,TE,TE,Virginia,top_30_visit,scheduled,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,joeyblount,Joey Blount,S,S,Virginia,top_30_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,1,False,False,True,,
2022,atlanta-falcons,Atlanta Falcons,jordantucker,Jordan Tucker,OT,OT,Falcons invited North Carolina,local_visit,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,justinshaffer,Justin Shaffer,OL,OL,Georgia,combine_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,kaliadavis,Kalia Davis,DL,DL,UCF,top_30_visit|general_visit,reported|scheduled,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,kayvonthibodeaux,Kayvon Thibodeaux,DE,DE,Oregon,,reported,nfltraderumors,1,1,1,1,0,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,kennypickett,Kenny Pickett,QB,QB,Pittsburgh,combine_meeting|pro_day_meeting,reported,nfltraderumors,1,2,1,1,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,kenyongreen,Kenyon Green,OL,OL,Texas A&M,top_30_visit|general_visit,reported|scheduled,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,kylehamilton,Kyle Hamilton,S,S,Notre Dame,top_30_visit|pro_day_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,malikwillis,Malik Willis,QB,QB,Liberty,top_30_visit|combine_meeting|senior_bowl_meeting,reported|scheduled,draftcountdown|nfltraderumors,2,4,2,2,2,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,mattcorral,Matt Corral,QB,QB,Mississippi,top_30_visit|pro_day_meeting|meeting_unspecified,reported,draftcountdown|nfltraderumors,2,4,2,2,2,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,myjaisanders,Myjai Sanders,EDGE,EDGE,Cincinnati,top_30_visit|general_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,nakobedean,Nakobe Dean,LB,LB,Georgia,combine_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,quaywalker,Quay Walker,LB,LB,Georgia,general_visit,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,quezjackson,Quez Jackson,LB,LB,Georgia Tech,general_visit,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,samhowell,Sam Howell,QB,QB,North Carolina,top_30_visit|general_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,samwilliams,Sam Williams,EDGE,EDGE,Mississippi,top_30_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,shamariousgilmore,Shamarious Gilmore,OL,OL,Georgia State,general_visit,scheduled,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,terryfontenot,Terry Fontenot,,,,meeting_unspecified,reported,nfltraderumors,1,1,0,0,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,treylonburks,Treylon Burks,WR,WR,Arkansas,combine_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,yusufcorker,Yusuf Corker,DB,DB,Kentucky,private_workout,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,atlanta-falcons,Atlanta Falcons,zamirwhite,Zamir White,RB,RB,Georgia,combine_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,alexwright,Alex Wright,DE,DE,UAB,virtual_meeting|combine_meeting,scheduled,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,andrewbooth,Andrew Booth,CB,CB,Clemson,top_30_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,brandonsmith,Brandon Smith,LB,LB,Penn State,general_visit,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,camtaylorbritt,Cam Taylor-Britt,CB,CB,Nebraska,top_30_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,chigoziemokonkwo,Chigoziem Okonkwo,TE,TE,Maryland,general_visit,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,colestrange,Cole Strange,OL,OL,UT-Chattanooga,senior_bowl_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,cortezdavis,Cortez Davis,CB,CB,Hawaii,virtual_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,deriqking,D'Eriq King,QB,QB,Miami,top_30_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,1,False,False,True,,
2022,baltimore-ravens,Baltimore Ravens,derionkendrick,Derion Kendrick,CB,CB,Georgia,top_30_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,devinharper,Devin Harper,LB,LB,Oklahoma State,top_30_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,ericdecosta,Eric DeCosta,,,,,reported,nfltraderumors,1,1,0,0,0,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,ericjohnson,Eric Johnson,DL,DL,Missouri State,top_30_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,evanneal,Evan Neal,OT,OT,Alabama,meeting_unspecified,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,firstnamelastname,First Name Last Name,Position,POSITION,School,top_30_visit,reported,draftcountdown,1,1,1,1,1,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,hassanhaskins,Hassan Haskins,RB,RB,Michigan,combine_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,jalenpitre,Jalen Pitre,DB,DB,Baylor,top_30_visit,reported|scheduled,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,jalenwydermyer,Jalen Wydermyer,TE,TE,Texas A&M,meeting_unspecified,scheduled,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,jamescook,James Cook,RB,RB,Georgia,top_30_visit,reported|scheduled,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,jaquariiroberson,Jaquarii Roberson,WR,WR,Wake Forest,top_30_visit|general_visit,reported|scheduled,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,jasonpoe,Jason Poe,OL,OL,Mercer,top_30_visit|general_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,jaylinthomas,Jaylin Thomas,LB,LB,Ball State,private_workout,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,joeyblount,Joey Blount,S,S,Virginia,top_30_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,jordandavis,Jordan Davis,DL,DL,Georgia,top_30_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,kayvonthibodeaux,Kayvon Thibodeaux,DE,DE,Oregon,pro_day_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,leononeal,Leon O'Neal,S,S,Texas A&M,virtual_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,marshalyanda,Marshal Yanda,G,G,former Ravens,,reported,nfltraderumors,1,1,1,1,0,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,thomasbooker,Thomas Booker,DL,DL,Stanford,top_30_visit,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,trestanebner,Trestan Ebner,RB,RB,Baylor,private_workout,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,trevorpenning,Trevor Penning,OT,OT,latest Northern Iowa,top_30_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,tylerlinderbaum,Tyler Linderbaum,C,C,Ravens GM Eric DeCosta mentioned Iowa,,reported,nfltraderumors,1,1,1,1,0,False,False,False,,
2022,baltimore-ravens,Baltimore Ravens,zamirwhite,Zamir White,RB,RB,Georgia,top_30_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,buffalo-bills,Buffalo Bills,andrewbooth,Andrew Booth,CB,CB,Clemson,top_30_visit|meeting_unspecified,reported,draftcountdown|nfltraderumors,2,3,2,2,2,False,False,False,,
2022,buffalo-bills,Buffalo Bills,brandonsmith,Brandon Smith,LB,LB,Penn State,general_visit,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,breecehall,Breece Hall,RB,RB,Iowa State,top_30_visit|general_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,buffalo-bills,Buffalo Bills,brianasamoah,Brian Asamoah,LB,LB,Oklahoma,top_30_visit,reported,draftcountdown,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,cadeotton,Cade Otton,TE,TE,Washington,combine_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,camjurgens,Cam Jurgens,C,C,Nebraska,combine_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,chadmuma,Chad Muma,LB,LB,Wyoming,top_30_visit|combine_meeting|private_workout,reported,draftcountdown|nfltraderumors,2,3,2,2,2,False,False,False,,
2022,buffalo-bills,Buffalo Bills,charlestonrambo,Charleston Rambo,WR,WR,Miami,private_workout,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,chrisolave,Chris Olave,WR,WR,Ohio State,combine_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,christianharris,Christian Harris,LB,LB,Alabama,top_30_visit,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,coleturner,Cole Turner,TE,TE,Nevada,virtual_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,deangelomalone,DeAngelo Malone,EDGE,EDGE,Wester Kentucky,private_workout,reported|scheduled,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,dohnovanwest,Dohnovan West,OL,OL,Arizona State,combine_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,dylanparham,Dylan Parham,G,G,Memphis,top_30_visit|general_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,buffalo-bills,Buffalo Bills,edoliver,Ed Oliver,DT,DT,Houston by Bills,meeting_unspecified,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,firstnamelastname,First Name Last Name,Position,POSITION,School,top_30_visit,reported,draftcountdown,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,isaiahlikely,Isaiah Likely,TE,TE,Coastal Carolina,top_30_visit|general_visit,reported|scheduled,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,buffalo-bills,Buffalo Bills,isaiahspiller,Isaiah Spiller,RB,RB,Texas A&M,top_30_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,buffalo-bills,Buffalo Bills,isaiahthomas,Isaiah Thomas,EDGE,EDGE,Oklahoma,virtual_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,jahandotson,Jahan Dotson,WR,WR,Penn State,meeting_unspecified,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,jalenwydermyer,Jalen Wydermyer,TE,TE,Texas A&M,top_30_visit,reported|scheduled,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,buffalo-bills,Buffalo Bills,jamescook,James Cook,RB,RB,Georgia,top_30_visit,reported|scheduled,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,buffalo-bills,Buffalo Bills,jamesmitchell,James Mitchell,TE,TE,Virginia Tech,top_30_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,buffalo-bills,Buffalo Bills,jamesonwilliams,Jameson Williams,WR,WR,Alabama,combine_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,jelaniwoods,Jelani Woods,TE,TE,Virginia,private_workout,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,johnmetchie,John Metchie,WR,WR,Alabama,top_30_visit,reported|scheduled,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,buffalo-bills,Buffalo Bills,jordandavis,Jordan Davis,DT,DT,Georgia,combine_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,joshezeudu,Josh Ezeudu,OL,OL,North Carolina,top_30_visit,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,kylehamilton,Kyle Hamilton,S,S,Notre Dame,virtual_meeting,scheduled,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,kylergordon,Kyler Gordon,CB,CB,Washington,combine_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,lewiscine,Lewis Cine,S,S,Georgia,top_30_visit|general_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,buffalo-bills,Buffalo Bills,martinemerson,Martin Emerson,CB,CB,Mississippi State,top_30_visit,reported,draftcountdown,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,mattaraiza,Matt Araiza,P,P,San Diego State,combine_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,nicholaspetitfrere,Nicholas Petit-Frere,OT,OT,Ohio State,top_30_visit,reported|scheduled,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,buffalo-bills,Buffalo Bills,nickcross,Nick Cross,S,S,Maryland,top_30_visit|general_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,buffalo-bills,Buffalo Bills,nikbonitto,Nik Bonitto,EDGE,EDGE,Oklahoma,top_30_visit,reported,draftcountdown,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,perrionwinfrey,Perrion Winfrey,DL,DL,Oklahoma,top_30_visit,reported,draftcountdown,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,rachaadwhite,Rachaad White,RB,RB,Arizona State,combine_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,seanrhyan,Sean Rhyan,OT,OT,UCLA,top_30_visit,reported,draftcountdown,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,tariqwoolen,Tariq Woolen,CB,CB,Texas-San Antonio,senior_bowl_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,trentmcduffie,Trent McDuffie,CB,CB,Washington,meeting_unspecified,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,treymcbride,Trey McBride,TE,TE,Colorado State,virtual_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,buffalo-bills,Buffalo Bills,troyandersen,Troy Andersen,LB,LB,Montana State,combine_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,carolina-panthers,Carolina Panthers,abrahamlucas,Abraham Lucas,OT,OT,Washington State,general_visit,scheduled,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,carolina-panthers,Carolina Panthers,baileyzappe,Bailey Zappe,QB,QB,Western Kentucky,top_30_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,carolina-panthers,Carolina Panthers,benmcadoo,Ben McAdoo,,,,pro_day_meeting,reported,nfltraderumors,1,1,0,0,1,False,False,False,,
2022,carolina-panthers,Carolina Panthers,brianrobinson,Brian Robinson,RB,RB,Alabama,top_30_visit,scheduled,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,carolina-panthers,Carolina Panthers,chadmuma,Chad Muma,LB,LB,Wyoming,general_visit,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,carolina-panthers,Carolina Panthers,charlecross,Charle Cross,OT,OT,Mississippi State,top_30_visit,reported,draftcountdown,1,1,1,1,1,False,False,False,,
2022,carolina-panthers,Carolina Panthers,charlescross,Charles Cross,,,,general_visit,reported,nfltraderumors,1,1,0,0,1,False,False,False,,
2022,carolina-panthers,Carolina Panthers,colestrange,Cole Strange,G,G,Chattanooga,top_30_visit,reported,draftcountdown,1,1,1,1,1,False,False,False,,
2022,carolina-panthers,Carolina Panthers,coreysutton,Corey Sutton,WR,WR,Appalachian State,,reported,nfltraderumors,1,1,1,1,0,False,False,False,,
2022,carolina-panthers,Carolina Panthers,danmorgan,Dan Morgan,,,,,reported,nfltraderumors,1,1,0,0,0,False,False,False,,
2022,carolina-panthers,Carolina Panthers,desmondridder,Desmond Ridder,QB,QB,host Cincinnati,top_30_visit|combine_meeting,reported,draftcountdown|nfltraderumors,2,3,2,2,2,False,False,False,,
2022,carolina-panthers,Carolina Panthers,evanneal,Evan Neal,OT,OT,Alabama,top_30_visit|general_visit,reported,draftcountdown|nfltraderumors,2,2,1,1,2,True,True,False,,
2022,carolina-panthers,Carolina Panthers,firstnamelastname,First Name Last Name,Position,POSITION,School,top_30_visit,reported,draftcountdown,1,1,1,1,1,False,False,False,,
2022,carolina-panthers,Carolina Panthers,garrettwilson,Garrett Wilson,WR,WR,Ohio State,top_30_visit,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,carolina-panthers,Carolina Panthers,ikemekwonu,Ikem Ekwonu,OL,OL,host North Carolina State,top_30_visit|general_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,carolina-panthers,Carolina Panthers,isaiahspiller,Isaiah Spiller,,,,combine_meeting,reported,nfltraderumors,1,1,0,0,1,False,False,False,,
2022,carolina-panthers,Carolina Panthers,jaquariiroberson,Jaquarii Roberson,WR,WR,host Wake Forest,general_visit,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,carolina-panthers,Carolina Panthers,jeandelance,Jean Delance,OT,OT,Florida,shrine_bowl_meeting,reported,nfltraderumors,1,1,1,1,1,False,False,False,,
2022,carolina-panthers,Carolina Panthers,jeromeford,Jerome Ford,RB,RB,Cincinnati,top_30_visit,reported,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,carolina-panthers,Carolina Panthers,kennypickett,Kenny Pickett,QB,QB,Panthers assistant GM Dan Morgan scouted Pittsburgh,top_30_visit|combine_meeting|pro_day_meeting,reported,draftcountdown|nfltraderumors,2,5,2,2,2,False,False,False,,
2022,carolina-panthers,Carolina Panthers,malikwillis,Malik Willis,QB,QB,Liberty,top_30_visit|combine_meeting,reported,draftcountdown|nfltraderumors,2,3,2,2,2,False,False,False,,
2022,carolina-panthers,Carolina Panthers,marcusjones,Marcus Jones,CB,CB,Houston,top_30_visit,reported|scheduled,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
2022,carolina-panthers,Carolina Panthers,mattcorral,Matt Corral,QB,QB,Mississippi,top_30_visit|combine_meeting|meeting_unspecified,reported,draftcountdown|nfltraderumors,2,4,2,2,2,False,False,False,,
2022,carolina-panthers,Carolina Panthers,mattrhule,Matt Rhule,,,,top_30_visit|combine_meeting,reported,nfltraderumors,1,2,0,0,1,False,False,False,,
2022,carolina-panthers,Carolina Panthers,rasheedwalker,Rasheed Walker,OT,OT,Penn State,top_30_visit|general_visit,reported|scheduled,draftcountdown|nfltraderumors,2,2,2,2,2,False,False,False,,
